name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Stephen Curry","Golden State Warriors",2017-03-05,2016,3975,1610612744,400900323,3,0,03,1,"Jump Shot","3PT Field Goal",25,"New York Knicks",-137,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-05,2016,3975,1610612744,400900323,2,1,04,1,"Jump Shot","3PT Field Goal",24,"New York Knicks",145,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-05,2016,3975,1610612744,400900323,1,7,12,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-174,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-21,2016,3975,1610612744,400899652,1,7,19,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",-237,2,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-05,2016,3975,1610612744,400900323,1,10,54,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",186,178,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-28,2016,3975,1610612744,400900503,4,8,28,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",110,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-28,2016,3975,1610612744,400900503,2,2,31,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",133,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-28,2016,3975,1610612744,400900503,2,2,54,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-60,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,3,3,20,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",205,129,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,1,3,30,1,"Jump Shot","2PT Field Goal",16,"Sacramento Kings",168,-1,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-07,2016,3975,1610612744,400899772,1,8,28,0,"Jump Shot","3PT Field Goal",32,"Los Angeles Clippers",-47,321,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-07,2016,3975,1610612744,400899772,4,2,56,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-94,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-07,2016,3975,1610612744,400899772,3,8,56,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",240,3,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-07,2016,3975,1610612744,400899772,3,0,38,0,"Jump Shot","2PT Field Goal",11,"Los Angeles Clippers",-1,116,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-25,2016,3975,1610612744,400899899,1,2,07,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-238,115,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-08,2016,3975,1610612744,400900197,2,3,21,0,"Jump Shot","2PT Field Goal",15,"Chicago Bulls",0,154,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,4,6,58,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",5,246,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,2,1,46,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",158,187,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,1,5,36,1,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-237,1,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,2,5,57,0,"Jump Shot","2PT Field Goal",21,"Los Angeles Lakers",147,153,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,1,11,43,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",150,192,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,3,1,59,1,"Jump Shot","3PT Field Goal",27,"Los Angeles Lakers",122,241,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,1,2,48,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Lakers",-131,214,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-25,2016,3975,1610612744,400899688,1,1,33,0,"Jump Shot","3PT Field Goal",31,"Los Angeles Lakers",-95,305,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-25,2016,3975,1610612744,400899899,3,9,36,1,"Jump Shot","2PT Field Goal",5,"Cleveland Cavaliers",19,51,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-25,2016,3975,1610612744,400899899,2,0,00,0,"Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-233,120,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-25,2016,3975,1610612744,400899899,2,4,15,1,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-240,2,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-25,2016,3975,1610612744,400899899,3,8,43,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",138,213,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,3,0,25,0,"Jump Shot","3PT Field Goal",23,"Utah Jazz",232,13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,1,1,54,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",220,115,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,1,2,39,0,"Jump Shot","3PT Field Goal",23,"Utah Jazz",-73,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,1,9,25,1,"Jump Shot","3PT Field Goal",25,"Utah Jazz",115,223,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,4,4,01,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",-168,178,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,2,7,06,0,"Jump Shot","3PT Field Goal",24,"Sacramento Kings",48,237,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,3,3,52,1,"Jump Shot","3PT Field Goal",26,"Sacramento Kings",137,223,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,4,7,15,0,"Jump Shot","2PT Field Goal",17,"Sacramento Kings",-78,156,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,3,2,31,0,"Jump Shot","3PT Field Goal",22,"Sacramento Kings",-227,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,4,4,23,1,"Jump Shot","2PT Field Goal",22,"Sacramento Kings",16,222,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,4,1,52,1,"Jump Shot","3PT Field Goal",22,"Sacramento Kings",-225,11,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,4,1,37,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",2,257,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,1,8,38,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-140,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,1,7,47,0,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",204,156,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,1,6,38,1,"Jump Shot","3PT Field Goal",25,"Sacramento Kings",-205,144,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,1,1,02,0,"Jump Shot","3PT Field Goal",23,"Sacramento Kings",235,7,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-08,2016,3975,1610612744,400899987,1,0,02,0,"Jump Shot","2PT Field Goal",18,"Sacramento Kings",176,38,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,3,0,52,0,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",-232,-21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,4,5,19,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-138,228,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,2,2,30,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-135,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,3,2,59,0,"Jump Shot","3PT Field Goal",23,"Utah Jazz",-232,3,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,3,5,28,0,"Jump Shot","2PT Field Goal",20,"Utah Jazz",-91,185,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,2,0,01,0,"Jump Shot","3PT Field Goal",28,"Utah Jazz",194,208,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,1,8,27,1,"Jump Shot","3PT Field Goal",23,"Utah Jazz",232,21,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-08,2016,3975,1610612744,400899777,1,6,29,1,"Jump Shot","2PT Field Goal",23,"Utah Jazz",-217,90,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,3,10,45,0,"Jump Shot","3PT Field Goal",25,"Utah Jazz",73,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,1,11,25,0,"Jump Shot","3PT Field Goal",26,"Houston Rockets",10,264,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-08,2016,3975,1610612744,400900197,1,9,29,1,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",-232,7,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-08,2016,3975,1610612744,400900197,1,3,12,0,"Jump Shot","3PT Field Goal",29,"Chicago Bulls",43,296,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-08,2016,3975,1610612744,400900197,1,8,21,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-110,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-08,2016,3975,1610612744,400900197,3,9,36,0,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",-9,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-08,2016,3975,1610612744,400900197,1,6,57,0,"Jump Shot","2PT Field Goal",7,"Chicago Bulls",-69,19,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,1,1,58,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",-187,178,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-06,2016,3975,1610612744,400900332,3,9,39,1,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-219,134,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-02,2016,3975,1610612744,400899419,3,2,10,0,"Jump Shot","3PT Field Goal",29,"Denver Nuggets",27,298,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-02,2016,3975,1610612744,400899419,3,8,35,0,"Jump Shot","2PT Field Goal",19,"Denver Nuggets",140,134,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-03,2016,3975,1610612744,400899519,1,6,03,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-227,126,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-03,2016,3975,1610612744,400899519,3,2,27,0,"Jump Shot","3PT Field Goal",31,"Oklahoma City Thunder",-7,313,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-03,2016,3975,1610612744,400899519,2,6,48,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",82,244,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-03,2016,3975,1610612744,400899519,1,8,34,0,"Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",151,200,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-03,2016,3975,1610612744,400899519,1,4,16,0,"Jump Shot","2PT Field Goal",3,"Oklahoma City Thunder",17,26,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,3,0,03,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",99,242,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,1,8,13,0,"Jump Shot","2PT Field Goal",19,"Utah Jazz",127,149,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,1,7,45,0,"Jump Shot","3PT Field Goal",23,"Utah Jazz",230,2,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,1,2,51,0,"Jump Shot","3PT Field Goal",26,"Utah Jazz",-127,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,1,0,38,0,"Jump Shot","2PT Field Goal",18,"Utah Jazz",-63,178,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-12-20,2016,3975,1610612744,400899869,3,7,30,0,"Jump Shot","3PT Field Goal",24,"Utah Jazz",-199,144,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-02,2016,3975,1610612744,400899419,2,3,06,0,"Jump Shot","3PT Field Goal",27,"Denver Nuggets",-53,273,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,3,5,58,1,"Jump Shot","3PT Field Goal",24,"Houston Rockets",132,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,2,4,39,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",192,156,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,3,1,04,1,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",168,205,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,1,10,29,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",207,151,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,3,0,34,1,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",143,208,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,3,3,12,0,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",-147,219,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,4,5,49,0,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",155,82,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-16,2016,3975,1610612744,400899615,2,1,45,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",150,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-21,2016,3975,1610612744,400899652,2,0,10,1,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",215,139,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-21,2016,3975,1610612744,400899652,1,11,11,0,"Jump Shot","2PT Field Goal",19,"Indiana Pacers",-4,198,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-21,2016,3975,1610612744,400899652,3,5,55,1,"Jump Shot","2PT Field Goal",21,"Indiana Pacers",-99,190,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-21,2016,3975,1610612744,400899652,3,3,02,0,"Jump Shot","3PT Field Goal",26,"Indiana Pacers",-6,262,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-21,2016,3975,1610612744,400899652,2,5,32,0,"Jump Shot","3PT Field Goal",24,"Indiana Pacers",209,134,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-02,2016,3975,1610612744,400899419,3,5,25,0,"Jump Shot","3PT Field Goal",26,"Denver Nuggets",-9,264,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,4,3,20,1,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,36,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,3,0,01,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",204,141,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,3,9,22,0,"Jump Shot","3PT Field Goal",26,"Houston Rockets",-176,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,3,6,14,1,"Jump Shot","3PT Field Goal",28,"Houston Rockets",14,283,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-20,2016,3975,1610612744,400900067,3,1,25,0,"Jump Shot","3PT Field Goal",27,"Houston Rockets",7,273,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,3,9,09,1,"Jump Shot","2PT Field Goal",19,"Washington Wizards",-163,101,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-02,2016,3975,1610612744,400899419,4,0,29,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",236,56,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-02,2016,3975,1610612744,400899419,1,6,14,1,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",-166,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-16,2016,3975,1610612744,400900414,2,8,19,0,"Jump Shot","3PT Field Goal",26,"Orlando Magic",-173,203,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,1,1,05,1,"Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,13,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,1,28,1,"Jump Shot","3PT Field Goal",29,"Los Angeles Clippers",143,257,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,1,05,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",230,38,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,1,1,34,0,"Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",112,164,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,2,45,1,"Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-168,223,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,2,2,38,1,"Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-212,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,1,2,10,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-37,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,0,00,0,"Jump Shot","3PT Field Goal",57,"Los Angeles Clippers",33,570,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,2,0,01,1,"Jump Shot","3PT Field Goal",51,"Los Angeles Clippers",-102,503,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,1,5,34,0,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",117,224,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,5,41,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",32,257,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,6,58,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-66,259,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,11,20,1,"Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",-19,141,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,3,07,1,"Jump Shot","3PT Field Goal",30,"Los Angeles Clippers",168,252,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,1,0,05,0,"Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",127,232,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-01-28,2016,3975,1610612744,400900128,3,0,24,1,"Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",168,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,3,9,01,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",166,210,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,2,3,18,0,"Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",114,72,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,1,2,52,0,"Jump Shot","3PT Field Goal",27,"Philadelphia 76ers",-210,174,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,1,2,08,0,"Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",236,-15,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,2,5,51,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",30,264,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,1,1,14,0,"Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-192,169,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,3,1,51,0,"Jump Shot","2PT Field Goal",22,"Philadelphia 76ers",169,151,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,1,4,30,0,"Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-135,229,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-27,2016,3975,1610612744,400900289,3,2,50,0,"Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",151,195,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-16,2016,3975,1610612744,400900414,3,0,01,0,"Jump Shot","3PT Field Goal",63,"Orlando Magic",0,639,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-16,2016,3975,1610612744,400900414,2,9,37,0,"Jump Shot","3PT Field Goal",25,"Orlando Magic",-220,129,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-16,2016,3975,1610612744,400900414,2,1,55,0,"Jump Shot","3PT Field Goal",26,"Orlando Magic",97,244,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-16,2016,3975,1610612744,400900414,3,11,03,0,"Jump Shot","2PT Field Goal",21,"Orlando Magic",110,188,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-04,2016,3975,1610612744,400899528,1,9,00,0,"Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-227,60,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2016-11-04,2016,3975,1610612744,400899528,4,7,16,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",37,238,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,3,1,03,1,"Jump Shot","3PT Field Goal",26,"Washington Wizards",-176,198,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,3,4,30,0,"Jump Shot","3PT Field Goal",22,"Washington Wizards",-225,18,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-10,2016,3975,1610612744,400900208,4,4,56,0,"Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",61,247,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,3,7,08,0,"Jump Shot","3PT Field Goal",29,"Washington Wizards",122,269,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,1,7,29,0,"Jump Shot","3PT Field Goal",25,"Washington Wizards",223,124,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,1,10,22,0,"Jump Shot","2PT Field Goal",21,"Washington Wizards",173,129,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,4,0,06,0,"Jump Shot","3PT Field Goal",31,"Washington Wizards",10,313,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,2,2,07,0,"Jump Shot","3PT Field Goal",28,"Washington Wizards",207,193,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,3,0,02,0,"Jump Shot","3PT Field Goal",28,"Washington Wizards",-155,239,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,2,3,36,0,"Jump Shot","3PT Field Goal",27,"Washington Wizards",232,139,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,2,5,05,0,"Jump Shot","2PT Field Goal",12,"Washington Wizards",58,115,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-02-28,2016,3975,1610612744,400900295,3,11,18,1,"Jump Shot","3PT Field Goal",25,"Washington Wizards",-215,134,0,0.00,,0.00,0.00
"Stephen Curry","Golden State Warriors",2017-03-29,2016,3975,1610612744,400900513,3,0,01,0,"Jump Shot","3PT Field Goal",38,"San Antonio Spurs",30,385,0,0.00,,0.00,0.00
